pollutant,root,time_window,sensor_group,DIP_L1,KRG_L1,IDW_L1,DIP_MSE,KRG_MSE,IDW_MSE,target_mean_abs,target_max,target_std,target_p90_p10,gap_l1_dip_minus_krg,gap_mse_dip_minus_krg
AIRPARIF_NO2,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\cross_dataset_no2_nox_autoencoder\airparif_no2_baseline,2024-11-27 15:00:00,2-4-6-42,9.92503261566162,7.687626838684082,7.290891647338867,127.782470703125,73.48906707763672,76.24083709716797,14.34999942779541,21.5,8.450000762939453,15.739999771118164,2.2374057769775373,54.29340362548828
AIRPARIF_NO2,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\cross_dataset_no2_nox_autoencoder\airparif_no2_baseline,2024-12-01 17:00:00,2-4-6-42,7.176342010498047,11.455474853515623,11.295816421508787,117.28314208984376,166.61813354492188,189.06246948242188,22.049999237060547,31.899999618530273,13.01431941986084,24.219999313354492,-4.279132843017576,-49.33499145507811
AIRPARIF_NO2,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\cross_dataset_no2_nox_autoencoder\airparif_no2_baseline,2024-12-05 09:00:00,2-4-6-42,9.46493911743164,7.57911491394043,9.281492233276367,148.08627319335938,109.86969757080078,121.12162017822266,25.299999237060547,39.5,8.248636245727539,14.39999771118164,1.885824203491211,38.216575622558594
AIRPARIF_NO2,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\cross_dataset_no2_nox_autoencoder\airparif_no2_baseline,2024-12-06 07:00:00,2-4-6-42,17.220359802246094,15.85820198059082,16.650312423706055,677.9866333007812,613.41015625,610.646240234375,35.45000076293945,70.4000015258789,20.758914947509766,39.059993743896484,1.3621578216552734,64.57647705078125
AIRPARIF_NO2,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\cross_dataset_no2_nox_autoencoder\airparif_no2_baseline,2024-12-06 14:00:00,2-4-6-42,14.002592086791992,12.71033000946045,14.087854385375977,501.6358337402344,395.4769592285156,375.9756774902344,25.599998474121094,56.0,17.696186065673828,31.49999237060547,1.292262077331543,106.15887451171875
AIRPARIF_NO2,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\cross_dataset_no2_nox_autoencoder\airparif_no2_baseline,2024-12-09 10:00:00,2-4-6-42,9.19566535949707,8.830381393432617,9.040863990783691,173.19619750976562,151.00230407714844,153.64993286132812,21.549999237060547,38.099998474121094,10.48820686340332,20.699996948242188,0.3652839660644531,22.193893432617188
AIRPARIF_NO2,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\cross_dataset_no2_nox_autoencoder\airparif_no2_baseline,2024-12-12 09:00:00,2-4-6-42,11.650015830993652,12.00424575805664,11.627251625061035,284.1355285644531,271.22900390625,279.9728088378906,28.950000762939453,51.599998474121094,14.067426681518555,28.359994888305664,-0.3542299270629883,12.906524658203125
AIRPARIF_NO2,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\cross_dataset_no2_nox_autoencoder\airparif_no2_baseline,2024-12-12 11:00:00,2-4-6-42,12.05809211730957,12.15875244140625,13.575801849365234,314.7799377441406,312.7684631347656,293.7510681152344,26.049999237060547,53.29999923706055,15.95940113067627,28.639991760253906,-0.10066032409667969,2.011474609375
AIRPARIF_NO2,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\cross_dataset_no2_nox_autoencoder\airparif_no2_baseline,2024-12-14 13:00:00,2-4-6-42,12.40247631072998,10.315208435058594,11.386341094970703,440.4242858886719,300.332763671875,290.59375,30.649999618530273,54.599998474121094,14.070980072021484,25.719995498657227,2.0872678756713867,140.09152221679688
AIRPARIF_NO2,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\cross_dataset_no2_nox_autoencoder\airparif_no2_baseline,2024-12-15 09:00:00,2-4-6-42,13.439727783203123,14.52145004272461,13.740488052368164,333.06707763671875,339.9938049316406,355.11016845703125,39.500003814697266,53.900001525878906,10.136815071105957,20.619998931884766,-1.0817222595214862,-6.926727294921875
