pollutant,root,time_window,sensor_group,DIP_L1,KRG_L1,IDW_L1,DIP_MSE,KRG_MSE,IDW_MSE,target_mean_abs,target_max,target_std,target_p90_p10,gap_l1_dip_minus_krg,gap_mse_dip_minus_krg
METRAQ_NO_BASELINE,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\experiments_NO\experiment_baseline_newnorm,2024-02-06 18:00:00,28079024-28079027-28079054-28079058,2.781773328781128,2.963334083557129,2.6043472290039062,8.621746063232422,10.72223663330078,7.229333400726318,4.0,6.0,1.8708287477493286,3.799999713897705,-0.18156075477600098,-2.1004905700683576
METRAQ_NO_BASELINE,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\experiments_NO\experiment_baseline_newnorm,2024-02-08 08:00:00,28079024-28079027-28079054-28079058,20.831195831298828,14.261847496032717,21.810977935791016,549.6242065429688,386.3385314941406,716.4754638671875,24.25,35.0,13.007209777832031,23.099998474121094,6.5693483352661115,163.28567504882812
METRAQ_NO_BASELINE,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\experiments_NO\experiment_baseline_newnorm,2024-02-08 19:00:00,28079024-28079027-28079054-28079058,0.3996260464191437,1.2571966648101809,1.1576465368270874,0.3210892677307129,1.666088342666626,1.9459408521652224,1.0,1.0,0.0,0.0,-0.8575706183910372,-1.344999074935913
METRAQ_NO_BASELINE,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\experiments_NO\experiment_baseline_newnorm,2024-02-09 07:00:00,28079024-28079027-28079054-28079058,3.436922550201416,4.133675575256348,4.323690891265869,12.429582595825195,18.82557678222656,22.827672958374023,2.0,4.0,1.2247449159622192,2.3999996185302734,-0.6967530250549316,-6.395994186401364
METRAQ_NO_BASELINE,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\experiments_NO\experiment_baseline_newnorm,2024-02-10 13:00:00,28079024-28079027-28079054-28079058,2.033132314682007,1.6622967720031738,1.3759303092956543,7.890438079833984,3.1428046226501465,2.40494155883789,1.75,3.0,0.829156219959259,1.6999998092651367,0.370835542678833,4.747633457183838
METRAQ_NO_BASELINE,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\experiments_NO\experiment_baseline_newnorm,2024-02-12 06:00:00,28079024-28079027-28079054-28079058,0.5903019309043884,0.7513085603713989,0.7277277708053589,0.5460742115974426,0.59842848777771,0.6944376230239868,1.0,1.0,0.0,0.0,-0.1610066294670105,-0.052354276180267334
METRAQ_NO_BASELINE,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\experiments_NO\experiment_baseline_newnorm,2024-02-12 07:00:00,28079024-28079027-28079054-28079058,1.2489947080612185,2.271789312362671,2.518533706665039,1.7136859893798828,5.451938629150391,6.870481967926025,2.0,3.0,0.7071067690849304,1.3999998569488525,-1.0227946043014524,-3.738252639770508
METRAQ_NO_BASELINE,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\experiments_NO\experiment_baseline_newnorm,2024-02-12 11:00:00,28079024-28079027-28079054-28079058,3.554821729660034,4.112870216369629,4.239200592041016,14.272586822509766,19.93176651000977,21.81429672241211,4.0,9.0,2.999999761581421,5.599998474121094,-0.5580484867095947,-5.6591796875000036
METRAQ_NO_BASELINE,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\experiments_NO\experiment_baseline_newnorm,2024-02-12 13:00:00,28079024-28079027-28079054-28079058,2.5387301445007324,2.2743444442749023,2.505439758300781,9.760852813720703,7.245291233062744,10.100479125976562,2.75,5.0,1.4790199995040894,3.0999996662139893,0.2643857002258301,2.515561580657959
METRAQ_NO_BASELINE,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\experiments_NO\experiment_baseline_newnorm,2024-02-13 14:00:00,28079024-28079027-28079054-28079058,5.24412727355957,11.70319652557373,6.183751106262207,30.331016540527344,140.27325439453125,57.29179382324219,12.5,39.0,15.402921676635742,27.199995040893555,-6.45906925201416,-109.9422378540039
METRAQ_NO_BASELINE,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\experiments_NO\experiment_baseline_newnorm,2024-02-14 13:00:00,28079024-28079027-28079054-28079058,2.560495138168335,2.7527074813842773,2.835582733154297,10.255570411682127,8.78813648223877,9.734189987182615,7.875,13.0,3.4708609580993652,7.34999942779541,-0.19221234321594238,1.4674339294433576
METRAQ_NO_BASELINE,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\experiments_NO\experiment_baseline_newnorm,2024-02-18 07:00:00,28079024-28079027-28079054-28079058,3.964837074279785,5.158067226409912,5.000131607055664,17.077499389648438,28.928157806396484,33.603546142578125,3.25,8.0,2.7726340293884277,4.899998664855957,-1.193230152130127,-11.850658416748047
METRAQ_NO_BASELINE,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\experiments_NO\experiment_baseline_newnorm,2024-02-18 08:00:00,28079024-28079027-28079054-28079058,9.00733757019043,6.386983394622803,4.658424377441406,177.09686279296875,57.6409912109375,55.00519943237305,5.25,11.0,3.418698787689209,6.299999237060547,2.620354175567627,119.45587158203125
METRAQ_NO_BASELINE,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\experiments_NO\experiment_baseline_newnorm,2024-02-18 16:00:00,28079024-28079027-28079054-28079058,3.198458671569824,3.265233993530273,3.1740922927856445,10.923344612121582,11.503983497619627,11.010201454162598,2.75,7.0,2.4874684810638428,4.499999046325684,-0.06677532196044877,-0.5806388854980451
METRAQ_NO_BASELINE,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\experiments_NO\experiment_baseline_newnorm,2024-02-20 17:00:00,28079024-28079027-28079054-28079058,1.5587763786315918,3.3351261615753174,3.2523512840271,4.061077117919922,13.099099159240724,13.977681159973145,2.5,5.0,1.5000001192092896,2.799999713897705,-1.7763497829437256,-9.038022041320803
METRAQ_NO_BASELINE,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\experiments_NO\experiment_baseline_newnorm,2024-02-24 07:00:00,28079024-28079027-28079054-28079058,1.0873901844024658,0.7956433296203613,0.7760310173034668,1.5187803506851196,0.6674278378486633,0.8104004263877869,1.0,1.0,0.0,0.0,0.2917468547821045,0.8513525128364563
METRAQ_NO_BASELINE,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\experiments_NO\experiment_baseline_newnorm,2024-02-24 18:00:00,28079024-28079027-28079054-28079058,0.9591650366783142,1.2179838418960571,0.9944852590560912,1.11756694316864,1.9588563442230225,1.6776212453842163,1.5,3.0,0.8660253882408142,1.3999996185302734,-0.2588188052177429,-0.8412894010543825
METRAQ_NO_BASELINE,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\experiments_NO\experiment_baseline_newnorm,2024-02-28 19:00:00,28079024-28079027-28079054-28079058,1.258882761001587,1.2340850830078125,1.6455562114715576,2.1740562915802,2.071763038635254,3.558722496032715,2.5,4.0,1.1180340051651,2.3999998569488525,0.024797677993774414,0.10229325294494629
METRAQ_NO_BASELINE,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\experiments_NO\experiment_baseline_newnorm,2024-03-01 19:00:00,28079024-28079027-28079054-28079058,1.5287702083587646,1.3671371936798096,1.5202229022979736,2.56543231010437,2.543792963027954,2.8108930587768555,1.5,2.0,0.5,1.0,0.16163301467895508,0.021639347076416016
METRAQ_NO_BASELINE,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\experiments_NO\experiment_baseline_newnorm,2024-03-02 06:00:00,28079024-28079027-28079054-28079058,0.346049427986145,0.3815402388572693,0.348107248544693,0.468222975730896,0.1622597724199295,0.2499593943357467,1.0,1.0,0.0,0.0,-0.03549081087112427,0.3059632033109665
